price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_living15,sqft_lot15,age
490000,3,2.75,1980,3128,2,0,0,1,1,1980,1950,2856,42
330000,3,2.5,1600,26977,2,0,0,0,1,1600,1790,27743,16
927000,4,2.75,3300,12090,2,0,0,0,1,3300,3180,12239,68
1120000,4,2.5,3840,16619,2,0,1,1,1,3840,3600,16553,38
330000,2,1,1220,10000,1,0,0,1,0,1220,2000,9600,71
530000,5,2.25,2720,8800,1,0,0,1,0,1500,2110,8800,63
365000,4,2,1940,25600,1,0,0,0,1,1940,2000,10071,59
378750,3,2.5,2160,3000,1.5,0,0,0,0,1260,1060,3500,10
269900,4,1.75,1530,8750,1.5,0,0,1,0,1530,1390,8750,53
557000,3,3.5,1710,2096,2,0,0,0,1,1290,1630,1543,13
360000,4,1.75,3730,16980,1,0,0,1,0,2150,1880,16963,47
352000,2,1,940,5000,1,0,0,1,0,940,1560,4500,84
437000,3,2.5,1750,22357,2,0,0,0,1,1750,2430,22357,27
322500,4,2.5,1820,6753,2,0,0,0,0,1820,1820,7107,27
650000,3,3.25,1510,2000,2,0,0,0,1,1330,1510,1352,20
450000,3,2,1290,1213,3,0,0,0,1,1290,1290,3235,20
278500,3,2,1570,5250,1,0,0,0,0,1570,1570,5250,23
364950,4,2.5,1930,6957,2,0,0,0,1,1930,2090,6996,26
840000,4,3.5,2840,40139,1,0,1,1,1,2840,3180,36852,35
268000,3,2.5,1550,8134,2,0,0,0,0,1550,1550,8134,30
517534,2,1,833,143947,1,0,0,0,0,833,1380,143947,15
632925,3,2.5,2990,32239,2,0,0,1,1,2990,2990,36497,43
577500,3,2.5,2000,7251,2,0,0,0,1,2000,2450,8118,26
339000,4,1.5,2390,7480,1.5,0,1,0,0,2390,2850,6867,101
570000,3,1.75,2910,37461,1,0,0,1,0,1530,2520,18295,54
563500,4,1.75,2085,174240,1,0,0,0,0,1610,2690,174240,57
423000,4,2.25,2200,9351,1,0,0,1,0,1290,1910,8660,59
355000,3,2.25,1860,5028,2,0,0,0,1,1860,2320,5465,9
1550000,5,4.25,6070,171626,2,0,0,0,1,6070,4680,211267,22
482000,2,1,950,3960,1,0,0,0,0,950,1320,4050,80
625000,3,1.75,1600,9135,1,0,0,1,0,1600,1580,9800,66
538000,3,2.5,2250,11632,2,0,0,0,1,2250,2360,11632,33
380000,3,2.5,2280,10255,2,0,0,1,1,2280,2310,10094,36
375000,2,1,940,5120,1,0,0,0,0,940,1300,5120,112
245000,3,2.5,1530,8500,1,0,0,1,0,1030,1850,8140,25
310000,5,1.75,2190,27260,1,0,0,1,0,2190,1620,39480,47
1300000,3,2,2350,15021,1,0,0,1,1,1770,3530,15715,45
397000,4,2,1440,7680,1,0,0,0,0,1200,1460,9660,50
365000,3,2.5,2200,4052,2,0,0,0,1,2200,2310,5082,16
328500,4,3,2290,8250,2,0,0,0,1,2290,2290,8250,31
988000,4,3,4040,19700,2,0,0,0,1,4040,3930,21887,34
1000000,4,2.5,2610,3277,1.5,0,0,1,1,1920,1810,3277,99
237000,3,2.5,1490,2138,2,0,0,0,0,1490,1490,2094,16
525000,4,2.5,2450,5280,2,0,0,0,1,2450,2300,4674,18
749000,4,2.5,1710,9627,1,0,0,0,1,1440,2140,9131,7
722500,5,2.5,4870,11800,2,0,0,0,1,3470,3180,11398,38
843000,3,2.5,3130,8750,2,0,0,0,1,3130,2860,9003,30
438000,2,2,1270,1372,3,0,0,0,1,1270,1610,3090,21
578000,3,1.75,2120,10875,1,0,1,0,1,1540,2460,11760,44
227950,3,1.5,1670,8230,1,0,0,1,0,1670,2077,4910,67
196000,3,2.25,2070,11576,2,0,0,0,0,2070,1890,7519,47
641000,2,1,1420,5332,1,0,0,0,1,1070,2400,5406,68
350000,3,1.5,1250,219978,1,0,0,1,1,1250,1930,210394,41
205000,3,1,940,7980,1,0,0,1,0,940,1150,8050,61
400000,3,1.75,1920,9102,1,0,0,0,0,1920,1920,9760,53
1030000,3,2.5,3545,9816,1,0,0,0,1,2610,3630,7704,16
505000,3,2,1260,5460,1,0,0,0,0,1260,1510,5460,49
475000,5,2.5,2340,7200,1,0,0,0,0,1300,1930,7221,46
520000,3,2.25,2590,9263,1,0,0,1,1,1440,2580,9450,44
1450000,3,4.5,3970,24920,2,0,1,0,1,3260,2610,13838,22
333500,3,1.75,1220,9732,1,0,0,0,0,1220,1630,10007,56
232000,3,1,1400,10403,1,0,0,1,1,1400,1230,10209,45
691100,3,2.75,2360,16117,1,0,0,1,1,1710,2120,16117,38
811000,3,1.75,1870,9897,1,0,0,1,1,1870,1900,10005,61
551000,3,2.5,2830,5802,2,0,0,0,1,2830,2500,5788,20
496500,3,2.5,2260,3640,2,0,0,0,1,2260,2350,3710,27
705000,3,3,1970,20978,2,1,1,1,1,1770,2280,75396,41
578000,4,2.5,3140,9225,1,0,1,1,1,1770,2460,9600,55
255000,3,1.75,1240,8659,1,0,0,1,0,1240,1490,8223,35
1050000,4,3.5,3450,7832,2,0,0,0,1,3450,3220,8567,14
348000,3,2.25,2570,8491,2,0,0,1,1,2570,2400,8049,32
230000,3,2,1510,3413,2,0,0,0,0,1510,1570,3777,36
359500,4,2.25,2390,11250,2,0,0,0,1,2390,2480,11250,33
330000,3,1,980,7000,1,0,0,0,1,980,1220,7000,68
80000,1,0.75,430,5050,1,0,0,0,0,430,1200,7500,109
465000,3,1.75,1480,6360,1,0,0,0,0,1480,1480,6360,67
325000,4,2.5,1850,7324,2,0,0,0,1,1850,2100,7329,24
340500,3,2,2270,28025,1,0,0,1,0,1920,1770,14833,74
342500,3,2.5,1810,5192,2,0,0,0,1,1810,1810,6200,28
290900,2,2,1610,17600,2,0,0,0,1,1610,1310,12950,38
868700,3,4.25,3840,6161,2,0,0,0,1,3840,3230,7709,21
1200000,4,2.75,4110,8400,2,0,1,0,1,3130,2820,8400,8
1150000,4,3.25,4190,10259,2,0,0,0,1,3150,4300,11919,21
859900,4,2.75,3390,6298,2,0,0,0,1,3390,3390,7111,10
520000,4,2.25,1890,3006,2,0,0,0,0,1890,1580,3000,18
460000,3,2.5,1610,2527,2,0,1,0,1,1080,1610,4173,16
438924,3,1.5,1050,4590,1,0,0,0,0,850,1770,5400,72
315000,2,1,630,6550,1,0,0,0,0,630,1420,6550,103
590000,4,2.75,2910,10650,1,0,1,0,1,1780,2920,10988,46
378500,4,1.75,1700,8640,1,0,0,0,0,850,1620,9000,66
328500,3,2.5,1950,8130,2,0,0,1,1,1950,2350,7691,31
849950,3,3,2990,9773,2,0,0,1,1,2990,2230,11553,48
525000,3,1.5,1350,6000,1,0,1,0,0,900,1730,6012,71
1390000,4,3.25,4860,181319,2.5,0,0,0,1,4860,3850,181319,28
295000,4,2.5,2160,7725,1,0,0,1,1,1460,2060,8250,43
1070000,6,3.5,4860,11793,2,0,0,0,1,3860,3600,11793,23
207950,2,2,890,5000,1,0,0,0,1,890,1860,5000,104
699900,4,2.75,2810,7302,2,0,0,0,1,2810,2820,7302,19
1280000,5,2.5,3400,9500,2,0,1,1,1,3400,3080,11081,44
452000,4,1.5,1580,7350,1,0,0,1,0,960,1560,7350,58
370000,3,2,1680,5036,1,0,1,1,0,1680,1680,4921,34
232000,3,1.75,1300,11230,1,0,0,1,0,1300,1300,10794,53
669950,5,2.5,2820,14062,2,0,0,1,0,2380,1910,10392,61
397500,3,2,1510,6710,1,0,0,0,0,1070,1660,6600,49
490000,2,2.5,1230,1391,2,0,0,0,1,870,1240,1350,17
725000,4,2,2110,4140,2,0,0,0,1,1710,1440,4420,18
299000,3,2.75,3080,19635,1,0,1,1,0,1610,2424,12410,63
625000,2,1.5,1490,5750,1.5,0,0,1,0,1190,1590,4025,121
437500,3,2.5,2120,4500,2,0,0,0,0,2120,2530,4816,21
650000,4,2.5,3180,5438,2,0,0,0,1,3180,3030,5335,18
475000,2,1,1490,3825,1,0,0,0,0,860,1460,3825,92
342000,3,2,1930,11947,1,0,0,1,1,1930,2200,12825,55
1200000,4,2.5,2770,7800,2,0,0,0,1,2770,2720,10000,22
280000,3,1.5,1670,11610,1,0,0,1,0,1670,1930,10200,58
240000,2,1.75,1330,7200,1,0,0,0,0,1330,1450,11682,28
529000,3,1,1210,3328,1.5,0,0,1,0,1210,1640,3333,97
442000,3,1,1190,5100,1,0,0,1,0,1030,1690,5100,80
615000,2,1,1540,6872,1,0,0,1,0,820,1420,5538,75
1490000,4,3.75,4030,10800,2,0,0,0,1,4030,2160,7200,15
585000,4,1.75,2430,7559,1,0,0,1,1,1580,1980,8750,40
480000,4,2.5,2600,7787,2,0,0,0,1,2600,2830,7787,16
1100000,5,3.5,4410,57063,2,0,0,1,1,4410,2900,50529,31
290000,4,1,1330,8184,1.5,0,0,0,0,1330,1220,660,72
615000,3,1.75,1900,5000,1,0,0,1,0,950,1770,5000,70
300000,2,1,1100,7680,1,0,0,1,0,1100,1460,7680,71
308000,3,1,1980,39150,1.5,0,0,0,1,1580,1860,11811,89
750000,3,2.5,2400,7745,2,0,0,0,1,2400,2080,8615,20
2250000,4,2.25,4760,8036,2.5,0,0,1,1,3390,2950,9323,105
890000,4,3.25,3180,194278,2,0,0,0,1,3180,2200,178160,16
288000,3,1,1190,7560,1,0,0,1,1,1190,1190,7560,63
190000,2,1,630,6000,1,0,0,0,1,630,1470,6840,16
515000,5,3,2530,5105,1,0,0,0,1,1520,2290,4011,16
235000,4,1.5,1690,11054,1,0,0,1,0,1690,1690,9040,91
275000,2,1,940,5000,1,0,0,0,1,940,940,5000,70
727500,2,2,1240,9119,1,0,0,1,0,1240,1380,9121,69
650000,4,2.5,3040,6587,2,0,0,0,0,3040,2740,6587,18
1600000,6,5,6050,230652,2,0,1,0,1,6050,4210,233971,20
365000,4,1,1590,7085,1.5,0,0,0,1,1590,1320,7085,77
662000,3,1.75,2500,36947,1,0,0,0,1,2500,2590,28837,37
270500,3,2.5,1780,7848,1,0,0,0,0,1320,1680,7848,43
200000,2,1.5,1360,1898,2,0,0,0,0,1360,1360,1898,43
970000,4,3.25,4740,76230,2,0,0,0,1,4740,3340,49206,34
160000,3,1.5,1010,9600,1,0,0,1,0,1010,1400,9660,59
204000,3,1,1040,7405,1,0,0,1,1,1040,1580,7405,50
358000,3,2.25,1610,6655,2,0,0,1,0,1610,1780,7529,36
452000,4,1.75,1570,8268,1,0,0,0,0,1570,1870,8190,42
595000,2,2,1510,4000,1,0,0,1,0,1010,1920,4000,121
249000,3,2,1360,6082,1,0,0,0,0,1360,1360,6987,27
346900,4,2.5,1970,5106,2,0,0,0,1,1970,2230,5109,22
2130000,3,2.5,5403,24069,2,1,1,1,1,5403,3980,104374,45
280000,4,2.5,1560,4350,2,0,0,0,0,1560,1560,4350,18
318888,4,1.75,2320,12000,1,0,0,1,1,2270,2120,9880,48
530000,3,2.25,2120,40518,1,0,0,0,1,2120,2480,13492,54
375000,3,2.25,2120,18500,2,0,0,1,1,2120,2120,14479,38
910000,4,2.5,3350,29242,2,0,0,0,1,3350,3920,24728,33
782000,4,2.5,2380,9614,2,0,0,1,1,2380,2560,9770,30
259950,2,2,1070,649,2,0,0,0,1,720,1070,928,13
315000,4,2.75,2300,18360,1,0,0,1,0,1560,1870,9588,42
215000,2,1,1320,8865,1,0,0,1,1,1320,1190,6490,78
705000,3,1.75,2180,10221,1,0,1,1,0,1140,2180,8535,75
1450000,3,3,4380,6320,2,0,1,1,1,3580,3080,7680,69
451000,3,1.75,1790,9813,2,0,0,0,0,1790,1520,10125,72
261000,2,1,750,8125,1,0,0,1,1,750,1340,8750,78
396000,3,1.5,1300,8280,1,0,0,1,0,1300,1570,8692,65
725000,4,2.5,2990,29170,2,0,1,0,1,2990,3715,29170,22
1950000,7,3.5,4640,15235,2,0,1,0,1,2860,3230,20697,18
238000,4,1,1400,7242,1.5,0,0,0,0,1400,1310,7314,62
750000,6,1.75,2750,9563,2,0,0,1,1,2750,2040,9563,48
331500,4,2.5,2050,10271,2,0,0,0,0,2050,2050,8103,23
460000,4,3,2230,108900,1,0,0,0,0,1410,1960,65340,43
404950,4,2.25,2340,217014,1,0,0,1,1,2340,2340,107898,39
880000,3,2.5,2870,5163,2,0,0,0,1,2870,1630,7995,7
863000,4,2.5,4120,22370,2,0,0,0,1,4120,3180,7257,24
638700,3,1.75,2080,9162,1,0,0,0,0,1370,1870,8944,61
435000,3,2.5,1840,5680,2,0,0,0,0,1840,1600,4697,13
260000,3,1,1180,5350,1.5,0,0,1,1,1180,1490,5350,62
671500,5,2.75,2160,4000,1.5,0,0,1,0,1530,2040,4000,94
610000,3,1,1180,3400,1.5,0,0,0,1,1180,1440,3400,114
405000,2,0.75,1160,15029,1,0,0,1,1,870,1870,25346,84
338900,4,2.5,1830,5612,2,0,0,0,0,1830,1830,5998,18
720000,4,4,3200,7708,2,0,0,0,1,3200,3480,7944,17
442000,5,3,2560,5445,1.5,0,0,1,0,1760,1080,5445,94
650000,5,2.75,2550,5040,1.5,0,0,1,1,2550,1590,3840,119
263500,3,1.75,1330,9917,1,0,0,0,0,1040,1330,9081,40
300000,2,1,1220,75794,1,0,0,1,0,1220,2010,98010,58
266000,3,2.5,1805,3402,2,0,0,0,0,1805,2095,3402,12
930000,4,4,6050,84942,2.5,0,1,0,1,4150,2700,199504,12
530000,4,2.5,2320,5493,2,0,0,0,1,2320,2450,5471,17
180000,3,1,1384,8960,1,0,0,1,1,1384,1000,8470,56
619000,3,2.5,2720,6439,2,0,0,0,1,2720,3180,7320,16
264000,3,1.5,1820,10608,1,0,0,1,0,1820,1380,8976,59
730000,2,2.25,2130,4920,1.5,0,1,1,0,1530,2130,4920,80
439000,4,2.25,2060,10070,2,0,0,0,0,2060,2060,8155,46
268500,4,1.75,1420,7500,1,0,0,1,0,1080,1500,7260,40
330000,3,1.75,1510,15744,1,0,0,0,0,1510,1470,15744,36
640000,3,2.5,2160,4000,1.5,0,0,0,1,1960,2160,5120,8
900000,3,2.5,3180,12600,2,0,0,1,1,3180,3030,12835,43
370000,3,2.25,2110,13300,2,0,0,1,1,2110,2470,14000,36
685000,3,2,2060,2900,1.5,0,0,1,1,1330,1910,3900,90
505000,3,1.5,1830,217800,1,0,0,0,0,1010,2450,165963,40
265000,3,1.75,1820,32666,1,0,0,1,0,1820,2050,43560,55
290000,3,2.5,1610,2937,2,0,0,0,1,1610,1610,3049,15
296000,4,2.5,1780,3600,2,0,0,0,0,1780,2020,3802,15
360000,4,2.5,1840,9611,2,0,0,0,0,1840,1830,8505,25
240500,3,1.75,1460,10584,1,0,0,0,0,990,1220,12012,24
372500,2,2.5,1400,2958,2,0,0,0,1,1400,1540,2385,14
595000,3,2.5,3370,14402,2,0,1,0,1,3370,3330,9691,17
515000,4,3,3590,8249,2,0,0,0,1,3590,2860,7995,24
1220000,4,2.25,3200,15367,2,0,0,1,1,3200,3070,15263,59
507000,2,1.75,1670,6460,1,0,0,0,1,1670,2170,6254,17
399950,4,2,2420,31465,1,0,0,0,1,2420,2560,32186,37
185000,3,1.75,1430,10816,2,0,0,0,0,1430,1560,10816,27
460000,3,1.75,1440,7070,1,0,0,0,0,1440,1440,7210,41
435500,3,2.25,1450,4789,2,0,0,0,0,1450,1560,4490,36
469000,4,2.75,3550,13938,1,0,0,1,1,2100,2050,9000,55
531000,2,3,1270,1175,2,0,0,0,1,1110,1290,1800,21
443500,2,1,940,6804,1,0,0,0,0,940,1150,6930,72
223000,3,2,1670,6824,1,0,0,0,0,1300,1660,7586,31
590000,4,3.5,3100,15842,2,0,0,0,1,2400,2200,19400,25
340000,2,2.5,1100,1760,3,0,0,0,0,1100,1200,1415,24
650000,3,2,1870,3388,1,0,0,1,1,1230,1780,4050,96
533600,3,2.5,1930,5080,2,0,0,1,1,1930,2190,5085,31
695000,3,2.75,2540,4694,2,0,0,0,1,2540,2600,6344,16
242000,3,1.75,1280,7524,1.5,0,0,1,0,1280,1500,7777,33
425000,3,2.25,1820,8814,1,0,0,0,0,1280,1810,7515,54
525000,3,2.25,1490,9414,2,0,0,0,0,1490,1290,10125,40
485000,3,2.5,1880,5502,2,0,0,0,1,1880,2040,5411,33
175000,3,1,1250,9775,1,0,0,0,0,1250,1390,9650,50
210000,3,2,1440,7210,1,0,0,0,1,1440,1700,7245,38
260000,3,2.5,1920,7415,2,0,0,0,0,1920,1930,7536,32
577000,3,2.5,2060,5750,1,0,0,0,0,1330,1920,5750,45
200000,3,1.5,1210,10588,1,0,0,1,0,1210,1408,10588,63
605000,2,1.75,1760,5000,1,0,0,1,0,940,1530,5000,94
325000,3,1,990,6750,1,0,0,1,1,990,1440,6860,74
289500,3,1,960,6400,1,0,0,1,1,820,1200,6600,77
559950,3,2.5,1660,1458,3,0,0,0,1,1660,1660,1784,7
1040000,3,1.75,1900,9375,1,0,1,1,1,1330,2760,9375,80
543500,3,2.25,1270,2790,1,0,0,0,0,990,1920,4000,51
480000,4,2.25,3250,34293,2,0,0,1,1,3250,3110,35982,38
218000,3,1,960,9633,1,0,0,1,1,960,1080,8610,39
565000,2,1.75,1330,6000,1,0,0,1,0,960,1620,6000,76
426700,3,1.75,2080,7700,1,0,0,1,0,1600,1680,7700,53
650000,3,2.5,2690,11575,1,0,1,0,1,2130,2390,11782,64
542000,2,1,890,3060,1,0,0,0,0,770,1760,4080,111
415000,3,1.75,1070,8000,1,0,0,0,0,1070,1200,7990,44
214000,3,1,1200,8316,1,0,0,1,1,1200,1200,8316,68
245000,3,1.5,1360,8910,2,0,0,1,0,1360,1220,8912,72
314500,3,2,2050,13303,1,0,0,0,1,2050,2180,11590,28
1120000,3,1.5,3000,5750,2,0,0,1,1,2000,1820,5750,97
378000,2,2,1300,3850,1,0,0,0,0,800,950,5500,58
305000,4,2.5,2250,9091,1,0,0,0,0,1340,1540,7802,39
595000,5,2.75,3740,6750,1,0,0,1,1,1980,2620,7920,43
729500,3,2.5,1660,1091,3,0,1,0,1,1530,1510,1352,6
430000,3,2.5,2360,6699,2,0,0,0,0,2360,2360,4744,18
240000,3,1.75,1760,6500,1,0,0,0,0,1150,1760,8125,34
545000,3,1.75,1680,6200,1.5,0,0,0,0,1680,1680,5100,105
530000,3,1.75,1320,2500,1,0,0,0,0,870,1580,2750,103
157000,1,1,870,26326,1,0,0,0,1,870,1250,10608,82
425000,4,1,1260,7645,1.5,0,0,0,1,1260,1170,7649,96
220000,3,1,1000,6020,1,0,0,0,1,1000,1300,8640,77
521000,4,1.75,2020,36400,1,0,0,1,1,1550,2520,38255,45
325000,3,1,1920,6862,1,0,1,0,0,1120,2000,6900,69
597500,3,2,2150,5400,1.5,0,0,1,0,1380,1940,6500,110
337000,3,2.5,1470,3976,2,0,0,0,0,1470,1490,4400,22
1000000,3,2.5,3180,10492,2,0,1,0,1,3180,3000,9812,30
3070000,3,2.5,3930,55867,1,1,1,1,1,2330,2730,26324,64
495000,3,1,990,6000,1,0,0,0,1,990,1250,6000,78
748000,4,3.5,2770,3330,2,0,0,0,1,1970,2180,3380,20
888000,3,1.5,1250,8710,1,0,0,1,0,1250,1750,9185,68
269900,3,1.75,1140,22267,1,0,0,0,0,1140,1150,15625,35
496500,4,2.5,2250,14440,1,0,0,0,0,1550,2090,11400,54
475000,3,2.5,1640,5097,2,0,0,0,0,1640,1880,6000,52
312000,3,1.5,1255,1374,3,0,0,0,0,1255,1307,1232,17
323000,3,1,1290,12231,1,0,0,0,0,1290,1390,11632,45
331000,3,1.75,1300,9079,1,0,0,0,0,1300,1890,7369,35
306000,3,1.5,1220,1086,3,0,0,0,1,1220,1220,1422,14
655000,4,2.5,2630,4000,3,0,0,0,1,2630,1640,4000,19
290000,3,1.5,1950,15954,1,0,0,1,1,1950,1940,12667,62
1250000,4,3.25,3160,5000,2,0,0,1,1,2360,2220,4000,56
460000,3,1.75,1550,4708,1,0,0,1,0,860,1880,5600,72
435000,4,2.5,1700,6380,1,0,0,1,0,850,1380,6380,81
664000,4,2.75,2510,11880,1,0,0,1,1,1630,2390,11211,43
865000,4,1.75,1800,4180,2,0,1,1,1,1800,2180,4620,100
385000,3,1.75,1800,18000,1,0,0,0,1,1200,1800,18000,53
497000,3,2.25,1870,9315,1,0,0,0,0,1350,2230,9579,46
280000,2,1,1010,3000,1,0,0,1,0,1010,1150,7000,96
188000,2,1.5,1120,17487,1,0,0,0,1,1120,1690,8056,97
478500,3,1,2090,4755,1,0,1,0,1,1200,1850,5300,52
1150000,4,3.5,4370,18361,2,0,0,0,1,4370,4190,13641,20
222000,3,2,1440,7187,1,0,0,1,0,970,1440,7187,40
799000,4,3,2580,209523,2,0,0,0,1,2580,3440,213444,37
609900,4,2.5,3190,7399,2,0,0,0,1,3190,3250,7323,15
413000,4,3.5,2380,5809,2,0,0,1,0,1750,1620,5775,26
400000,4,1,1420,4875,1.5,0,0,0,0,1420,1110,5413,91
802541,5,2.75,2990,6768,2,0,0,0,1,2990,2870,6768,7
320000,3,2.5,2680,7757,2,0,0,0,1,2680,2430,8231,31
507000,4,2.5,2730,7649,2,0,0,0,0,2730,2730,6216,15
387500,3,1,1220,8329,1,0,0,0,1,1220,1490,8322,75
396000,3,1,1500,12616,1,0,0,0,0,1500,1820,13950,54
373000,3,1.75,1830,11788,1,0,1,0,1,1430,2140,11964,63
1480000,5,2.5,4570,19252,2,0,0,1,1,4570,3180,13314,56
359900,4,2.25,2470,7698,2,0,0,0,1,2470,2330,7986,38
410000,2,1,800,4342,1,0,0,0,1,670,1210,4343,94
690000,4,2.5,2900,23488,2,0,0,0,1,2900,2900,34589,29
245000,3,2,1410,5760,1,0,0,0,0,1410,1670,6222,36
700000,5,2.5,2830,25958,1,0,1,1,1,1610,2670,21567,42
268000,4,1.75,1680,9966,1,0,0,0,0,1100,2400,10369,44
225000,3,1.75,1760,26055,1,0,0,0,0,920,1350,13475,42
980000,4,2.25,2240,11034,2,0,0,0,1,2240,2300,11550,45
795000,2,1,1380,5000,1.5,0,1,0,0,1380,1500,5000,116
195000,2,1,820,5100,1,0,0,0,1,820,1170,5304,68
480000,4,2,2180,10575,1,0,0,0,1,1730,2180,12010,71
485000,4,2,1400,3600,1,0,0,0,0,1100,1630,2048,121
130000,2,1,880,9000,1,0,0,0,0,880,1410,10000,93
325000,2,1,1060,5703,1,0,1,1,1,1060,2240,4416,75
440000,3,1.75,1530,7245,1,0,0,1,0,1530,1530,7490,37
550000,4,1.75,2480,14782,1,0,1,0,1,1460,2910,10800,63
310000,3,1.75,1490,7150,1,0,0,1,1,1490,1350,9100,54
530000,3,2.5,3660,39478,2,0,1,1,1,3260,2700,38312,32
390000,4,2.5,2340,8548,2,0,0,0,1,2340,1970,6818,28
243000,3,1.75,1450,12125,1,0,0,1,0,1450,1210,12125,40
639000,4,2.5,2210,9875,2,0,0,0,1,2210,2440,8799,31
215000,4,1,1130,7400,1,0,0,1,0,1130,1540,7379,52
405000,5,1.75,1550,10500,1,0,0,0,0,1100,1420,9823,60
250000,4,1.75,1710,7140,1,0,0,1,0,1010,1770,8960,53
405500,3,1.5,1010,8108,1,0,0,1,0,1010,1300,8108,67
452000,6,2.25,2660,13579,2,0,0,0,0,2660,1120,8242,31
730000,6,2.25,2660,13579,2,0,0,0,0,2660,1120,8242,31
267000,3,2,1300,9644,1,0,0,0,0,1300,1430,9656,27
289950,3,2.5,1670,6186,2,0,0,0,0,1670,2390,6924,19
565000,2,1,960,4080,1,0,0,1,0,960,1300,4080,110
1580000,4,3.25,4670,51836,2,0,0,1,1,4670,4230,41075,33
636000,3,2.5,2140,2770,2,0,0,0,1,1770,2510,2708,14
350000,5,3,2520,5500,1,0,0,0,1,1550,1700,8000,17
320000,3,1.5,1650,9380,1,0,0,1,0,1130,1720,8856,43
210000,2,1.75,1440,5680,1,0,0,1,1,1440,1320,3547,43
245000,2,1,1050,5900,1,0,0,0,0,1050,1280,5900,71
328000,3,1.75,1470,7650,1,0,0,0,0,1130,1590,7500,38
985000,4,2.25,4230,37769,2,0,0,0,1,4230,3890,37034,32
501000,3,1.75,1970,7972,1,0,1,1,1,1370,2460,9796,45
315000,3,2.25,1540,17424,2,0,0,0,0,1540,1560,11439,29
403000,3,2.75,2090,8354,2,0,0,0,1,2090,2280,6348,9
550000,3,2,2380,17950,2,0,0,1,1,2110,2030,23900,87
347500,4,2.5,2156,3562,2,0,0,0,1,2156,1708,3539,9
365000,4,2.25,2070,8893,2,0,0,1,1,2070,2390,7700,35
588000,3,1,1910,8167,1,0,0,1,1,1270,1500,6816,70
605000,3,1.75,1920,7400,1,0,0,1,1,1260,2360,8048,44
1300000,3,3.25,3400,5979,2,0,0,1,1,2290,3090,6435,84
233000,3,2,1400,9177,1,0,0,0,0,1400,2020,8547,47
360000,4,2.5,2210,17715,2,0,0,0,1,2210,2210,16907,24
459000,2,1.75,1170,4887,1,0,0,0,1,1020,1170,5441,92
740000,3,2,2100,72745,1,0,0,1,1,2100,2290,54885,26
305000,3,1,1160,9750,1,0,0,0,0,1160,1160,9650,54
395000,3,1,1500,4000,1,0,0,0,1,900,950,4000,96
560000,4,2.5,2940,6000,2,0,0,0,1,2940,2510,6600,21
650000,4,1.75,2010,5070,1,0,1,1,0,1300,2180,5400,58
449950,3,2.5,2170,4912,2,0,0,0,0,2170,2010,4395,18
517500,3,1.5,1430,5200,1,0,1,1,0,1250,2210,6240,81
435000,4,1.5,1510,6460,1,0,0,0,0,1070,1450,6630,51
329999,3,1,1150,6908,1,0,0,0,1,800,1150,6908,69
950000,3,1.75,2150,4200,1,0,1,1,1,1140,2510,7500,61
447000,3,1,1370,6001,1,0,0,1,0,1230,1370,5520,77
699800,2,2.5,2380,6600,1,0,0,0,1,2380,1870,6600,11
850000,3,1.75,1370,3850,1,0,0,1,0,770,1390,3600,33
316500,3,1.75,1600,14250,1,0,0,0,0,1070,2140,14960,42
942500,5,3.5,3750,9612,1,0,1,1,1,2030,3270,9688,40
1310000,2,2.25,3950,3938,2,0,1,0,1,2910,3220,4500,30
856600,4,2.25,2400,13430,1,0,0,1,1,2400,2580,10077,57
405600,5,1.5,2830,4000,2.5,0,0,1,1,2830,1480,4000,103
565000,4,2.5,2440,22594,2,0,0,0,1,2440,2560,33341,25
400000,3,2.25,1190,1149,2,0,0,0,1,1050,1210,1316,13
330000,3,2,1400,218252,1,0,0,0,0,1400,2230,218222,24
374950,4,2.75,2730,4683,2,0,0,0,0,2730,2230,4924,16
405300,3,2.75,2390,7939,1,0,0,1,0,1610,1920,7939,38
560000,3,2.25,2060,31400,2,0,0,0,1,2060,2160,34500,37
824000,4,2.25,2490,9864,1,0,0,1,1,1290,2360,9864,60
260000,3,1.75,1100,10968,1,0,0,1,0,1100,1400,7799,37
760000,4,2.5,2430,6099,1,0,0,1,1,1470,2180,6099,56
405000,3,2.5,3170,12750,2,0,0,0,1,2360,2970,13125,26
429900,4,2.5,2640,8625,2,0,0,0,1,2640,2240,8700,34
341500,3,1.5,1130,7223,1,0,0,1,0,1130,1320,7356,60
465250,5,2,1940,7642,1.5,0,0,0,0,1940,1940,8724,64
450000,2,2,1100,3000,1.5,0,0,0,0,1100,1390,4000,16
390000,3,1,1200,10800,1,0,0,1,0,1200,1370,9950,66
420000,3,2.25,2000,8030,1,0,0,1,1,1000,2070,8250,58
269950,3,2.5,1890,4838,2,0,0,0,1,1730,1910,7409,19
493000,4,2,1910,2874,1,0,0,0,0,1060,1520,2874,111
370000,4,2.5,2710,5880,2,0,0,0,1,2710,2520,6000,23
2250000,5,4.25,4860,9453,1.5,0,1,1,1,3100,3150,8557,116
305000,3,1,1250,23680,1,0,0,1,0,1250,1450,23680,54
400000,3,1.75,1590,8219,1.5,0,0,1,1,970,2030,7504,83
320000,3,1.5,1240,1221,2,0,0,0,1,1050,1180,887,12
715000,4,1,2000,4800,2,0,0,1,0,2000,1260,1452,110
